보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태
상인2동-522,1,대구광역시 달서구 상화로57안길 11,대구광역시 달서구 상인동 1145-87,35.80948391,128.5442451,2000.0,
상인2동-523,1,대구광역시 달서구 상화로57안길 6,대구광역시 달서구 상인동 1144-1,35.80968976,128.5445674,2000.0,
상인2동-524,1,대구광역시 달서구 월곡로27길 28,대구광역시 달서구 상인동 1145-2,35.80935034,128.5458708,2000.0,
상인2동-525,1,대구광역시 달서구 상화로59길 29,대구광역시 달서구 상인동 1157-13,35.80959334,128.5459499,2000.0,
상인2동-526,1,대구광역시 달서구 상화로59길 33,대구광역시 달서구 상인동 1149,35.80981111,128.5456305,2000.0,
상인2동-527,1,대구광역시 달서구 상화로59길 33,대구광역시 달서구 상인동 1149,35.80981111,128.5456305,2000.0,
상인2동-528,1,대구광역시 달서구 상화로59길 33,대구광역시 달서구 상인동 1149,35.80981111,128.5456305,2000.0,
상인2동-529,1,대구광역시 달서구 상화로59길 65,대구광역시 달서구 상인동 1107-15,35.81067243,128.5445188,2000.0,
상인2동-530,1,대구광역시 달서구 월곡로35길 35,대구광역시 달서구 상인동 1116-1,35.81079482,128.5433688,2000.0,
상인2동-531,1,대구광역시 달서구 월곡로 239,대구광역시 달서구 상인동 583-128,35.81581296,128.5398841,2000.0,
상인2동-532,1,대구광역시 달서구 월곡로47길 13,대구광역시 달서구 상인동 583-125,35.81550841,128.5394615,2000.0,
상인2동-533,1,대구광역시 달서구 상원로3길 19-5,대구광역시 달서구 상인동 1462,35.81100225,128.5353256,2000.0,
상인2동-534,1,대구광역시 달서구 상원로3길 11,대구광역시 달서구 상인동 1462-1,35.8110285,128.5355029,2000.0,
상인2동-535,1,,대구광역시 달서구 상인동 438,35.81025558,128.5410304,2000.0,
상인2동-536,1,대구광역시 달서구 상화로51길 11,대구광역시 달서구 상인동 1332-67,35.80927682,128.5422077,2000.0,
상인2동-537,1,대구광역시 달서구 상화로 257,대구광역시 달서구 상인동 1332-350,35.80904368,128.5419405,2000.0,
상인2동-538,1,,대구광역시 달서구 상인동 518-7,35.81385916,128.54142,2000.0,
상인2동-539,1,대구광역시 달서구 월곡로 211,대구광역시 달서구 상인동 518-6,35.81410126,128.5416983,2000.0,
상인2동-540,1,대구광역시 달서구 월배로46길 10,대구광역시 달서구 상인동 230-1,35.81791944,128.5364567,2000.0,
상인2동-541,1,대구광역시 달서구 월배로 206,대구광역시 달서구 상인동 229,35.81819979,128.5362483,2000.0,
상인2동-542,1,,대구광역시 달서구 상인동 252-12,35.81771684,128.535404,2000.0,
상인2동-543,1,,대구광역시 달서구 상인동 1146,35.80971589,128.5447668,2000.0,
상인2동-544,1,대구광역시 달서구 상화로57길 51,대구광역시 달서구 상인동 1108-13,35.81044936,128.5440193,2000.0,
상인2동-545,1,대구광역시 달서구 월배로28길 65,대구광역시 달서구 상인동 339-7,35.81411566,128.5324473,2000.0,
상인2동-546,1,대구광역시 달서구 월배로38길 6-12,대구광역시 달서구 상인동 311-1,35.81704191,128.533142,2000.0,
상인2동-547,1,대구광역시 달서구 월배로38길 12,대구광역시 달서구 상인동 311-21,35.81702122,128.5337394,2000.0,
상인2동-549,1,대구광역시 달서구 월배로40길 77,대구광역시 달서구 상인동 277-8,35.8154975,128.537879,2000.0,
상인2동-550,1,대구광역시 달서구 월곡로51길 84,대구광역시 달서구 상인동 1430-13,35.81467766,128.535782,2000.0,
상인2동-551,1,대구광역시 달서구 월곡로53길 45,대구광역시 달서구 상인동 1406,35.8165399,128.5365691,2000.0,
상인2동-552,1,대구광역시 달서구 월배로40길 85,대구광역시 달서구 상인동 278-3,35.8153254,128.5380659,2000.0,
상인2동-553,1,대구광역시 달서구 상원로3길 7,대구광역시 달서구 상인동 1462-2,35.81107278,128.5356802,2000.0,
상인2동-554,1,대구광역시 달서구 상원로1길 21,대구광역시 달서구 상인동 1460-14,35.81035687,128.5345246,2000.0,
상인2동-555,1,,대구광역시 달서구 상인동 1460-20,35.81026295,128.533351,2000.0,
상인2동-556,1,대구광역시 달서구 월곡로27길 65,대구광역시 달서구 상인동 1332-304,35.80910727,128.5438221,2000.0,
상인2동-557,1,대구광역시 달서구 상화로 275,대구광역시 달서구 상인동 1332-314,35.80875636,128.5436869,2000.0,
상인2동-558,1,대구광역시 달서구 상화로 259,대구광역시 달서구 상인동 1332-353,35.80886187,128.5422823,2000.0,
상인2동-559,1,대구광역시 달서구 월곡로53길 22,대구광역시 달서구 상인동 1399-8,35.81745502,128.537516,2000.0,
상인2동-560,1,대구광역시 달서구 월배로34길 17,대구광역시 달서구 상인동 321-1,35.81598053,128.5326479,2000.0,
상인2동-561,1,대구광역시 달서구 월배로34길 27,대구광역시 달서구 상인동 351-2,35.81533942,128.5329092,2000.0,
상인2동-562,1,대구광역시 달서구 월배로40길 77,대구광역시 달서구 상인동 277-8,35.8154975,128.537879,2000.0,
상인2동-563,1,대구광역시 달서구 월배로40길 85,대구광역시 달서구 상인동 278-3,35.8153254,128.5380659,2000.0,
상인2동-564,1,대구광역시 달서구 상화로 57안길 12-7,대구광역시 달서구 상인동 1143-1,35.80989826,128.5443033,2000.0,
상인2동-566,1,,대구광역시 달서구 상인동 1177-2,35.80937375,128.5466676,2000.0,
상인2동-567,1,대구광역시 달서구 월배로38길 28,대구광역시 달서구 상인동 311-8,35.81635352,128.5339009,2000.0,
상인2동-568,1,대구광역시 달서구 상원로9길 14,대구광역시 달서구 상인동 388-10,35.81384423,128.534703,2000.0,
상인2동-569,1,대구광역시 달서구 상화로59길 67,대구광역시 달서구 상인동 1107-14,35.81078054,128.5445306,2000.0,
상인2동-571,1,대구광역시 달서구 상원로5안길 6,대구광역시 달서구 상인동 1454,35.81223373,128.5360753,2000.0,
상인2동-573,1,대구광역시 달서구 상원로78-7,대구광역시 달서구 상인동 310-2,35.81637238,128.5337129,2000.0,
상인2동-574,1,,대구광역시 달서구 상인동 262-24,35.81616104,128.5346189,2000.0,
상인2동-575,1,,대구광역시 달서구 상인동 438,35.81025558,128.5410304,2000.0,
상인2동-576,1,대구광역시 달서구 월곡로35길 82,대구광역시 달서구 상인동 438-3,35.80997673,128.5409067,2000.0,
상인2동-577,1,대구광역시 달서구 상화로57길 61,대구광역시 달서구 상인동 1115-2,35.81081215,128.5435239,2000.0,
상인2동-578,1,대구광역시 달서구 상화로59길 23,대구광역시 달서구 상인동 1158,35.80934928,128.5461031,2000.0,
상인2동-579,1,대구광역시 달서구 상화로57길 37,대구광역시 달서구 상인동 1144-4,35.81007722,128.5445922,2000.0,
상인2동-580,1,대구광역시 달서구 상원로4길 24,대구광역시 달서구 상인동 1467,35.81086582,128.5376153,2000.0,
상인2동-581,1,대구광역시 달서구 상원로4길 6,대구광역시 달서구 상인동 1464-13,35.81097854,128.536598,2000.0,
상인2동-582,1,대구광역시 달서구 상원로 36-1,대구광역시 달서구 상인동 1421-5,35.81320269,128.5370778,2000.0,
상인2동-583,1,대구광역시 달서구 월곡로47길 41,대구광역시 달서구 상인동 1417,35.8147289,128.5384271,2000.0,
상인2동-584,1,대구광역시 달서구 월배로40길 23,대구광역시 달서구 상인동 1408-3,35.81730997,128.535689,2000.0,
상인2동-585,1,대구광역시 달서구 월곡로53길 88,대구광역시 달서구 상인동 1436-5,35.81552983,128.5346811,2000.0,
상인2동-586,1,대구광역시 달서구 월배로34길 16,대구광역시 달서구 상인동 325-17,35.81596555,128.5319617,2000.0,
상인2동-587,1,대구광역시 달서구 월곡로45안길 3,대구광역시 달서구 상인동 600,35.81426889,128.5405044,2000.0,
상인2동-588,1,대구광역시 달서구 상화로57안길 20,대구광역시 달서구 상인동 1142-2,35.80972867,128.543937,2000.0,
상인2동-588-1,1,,대구광역시 달서구 상인동 1142-2,35.80972867,128.543937,2000.0,
상인2동-589,1,대구광역시 달서구 상화로57길 59,대구광역시 달서구 상인동 1114,35.8106484,128.5438547,2000.0,
상인2동-590,1,대구광역시 달서구 상화로35길 30,대구광역시 달서구 상인동 1479,35.81135343,128.5333805,2000.0,
상인2동-591,1,대구광역시 달서구 월배로42길 71,대구광역시 달서구 상인동 583-70,35.81560501,128.5380236,2000.0,
상인2동-592,1,대구광역시 달서구 월곡로45길 15,대구광역시 달서구 상인동 594,35.81444059,128.5404059,2000.0,
상인2동-593,1,,대구광역시 달서구 상인동 565-1,35.8139384,128.5398382,2000.0,
상인2동-594,1,대구광역시 달서구 월곡로45길 19,대구광역시 달서구 상인동 567,35.81432416,128.5402392,2000.0,
상인2동-596,1,대구광역시 달서구 월배로 182,대구광역시 달서구 상인동 255-2,35.81742642,128.5338307,2000.0,
상인2동-597,1,대구광역시 달서구 상원로11길 4,대구광역시 달서구 상인동 356-8,35.8146927,128.534432,2000.0,
상인2동-598,1,대구광역시 달서구 월곡로 141,대구광역시 달서구 상인동 1177-3,35.80951745,128.5467793,2000.0,
상인2동-599,1,대구광역시 달서구 월배로32길 61-3,대구광역시 달서구 상인동 344-11,35.81420984,128.5335656,2000.0,
상인2동-600,1,대구광역시 달서구 월곡로45길 38,대구광역시 달서구 상인동 1419-3,35.81379688,128.5392396,2000.0,
상인2동-601,1,대구광역시 달서구 상원로13길 23-15,대구광역시 달서구 상인동 345-18,35.81409951,128.5340518,2000.0,
상인2동-602,1,대구광역시 달서구 월배로38길 15,대구광역시 달서구 상인동 313-7,35.81687593,128.5339819,2000.0,
상인2동-603,1,대구광역시 달서구 월배로28길 63,대구광역시 달서구 상인동 339-6,35.81417023,128.532337,2000.0,
상인2동-605,1,대구광역시 달서구 월곡로45안길 27-5,대구광역시 달서구 상인동 611-1,35.81409495,128.5411007,2000.0,
상인2동-606,1,대구광역시 달서구 월배로32길 10,대구광역시 달서구 상인동 334-5,35.81570746,128.5312186,2000.0,
상인2동-607,1,대구광역시 달서구 월곡로35길 39-8,대구광역시 달서구 상인동 1120,35.81046224,128.5431674,2000.0,
상인2동-608,1,대구광역시 달서구 월배로34길 22,대구광역시 달서구 상인동 325-20,35.81573033,128.5321594,2000.0,
상인2동-609,1,대구광역시 달서구 월배로34길 16,대구광역시 달서구 상인동 325-17,35.81596555,128.5319617,2000.0,
상인2동-610,1,대구광역시 달서구 월배로 158-8,대구광역시 달서구 상인동 325-16,35.81600224,128.5318181,2000.0,
상인2동-611,1,대구광역시 달서구 월배로34길 22,대구광역시 달서구 상인동 325-20,35.81573033,128.5321594,2000.0,
상인2동-612,1,,대구광역시 달서구 상인동 1474-1,35.81209085,128.5437871,2000.0,
상인2동-613,1,,대구광역시 달서구 상인동 1474-1,35.81209085,128.5437871,2000.0,
상인2동-614,1,,대구광역시 달서구 상인동 1474-1,35.81209085,128.5437871,2000.0,
상인2동-615,1,대구광역시 달서구 월배로38길 18-7,대구광역시 달서구 상인동 311-16,35.81674236,128.5336158,2000.0,
상인2동-616,1,대구광역시 달서구 월곡로35길 45,대구광역시 달서구 상인동 1118,35.81057946,128.5431571,2000.0,
상인2동-617,1,대구광역시 달서구 월배로 216,대구광역시 달서구 상인동 1396-2,35.81846632,128.5371133,2000.0,
상인2동-618,1,,대구광역시 달서구 상인동 341,35.81408656,128.5329119,2000.0,
상인2동-619,1,대구광역시 달서구 상원로23,대구광역시 달서구 상인동 1454-1,35.81218778,128.5362742,2000.0,
상인2동-621,1,대구광역시 달서구 상화북로 117,대구광역시 달서구 상인동 1473-1,35.81147593,128.5382391,2000.0,
상인2동-622,1,대구광역시 달서구 상화북로 117,대구광역시 달서구 상인동 1473-1,35.81147593,128.5382391,2000.0,
상인2동-623,1,대구광역시 달서구 월곡로45길 49,대구광역시 달서구 상인동 1473,35.81251364,128.5399834,2000.0,
상인2동-624,1,대구광역시 달서구 월곡로45길 49,대구광역시 달서구 상인동 1473,35.81251364,128.5399834,2000.0,
상인2동-625,1,대구광역시 달서구 월곡로45길 49,대구광역시 달서구 상인동 1473,35.81251364,128.5399834,2000.0,
상인3동-041,1,대구광역시 달서구 상인로 7-7,대구광역시 달서구 상인동 1582-11,35.80886739,128.5509575,2000.0,
상인3동-042,1,대구광역시 달서구 상인로 5,대구광역시 달서구 상인동 1582-15,35.80873897,128.5514434,2000.0,
상인3동-043,1,대구광역시 달서구 월곡로26길 45,대구광역시 달서구 상인동 1582-18,35.80871407,128.5509785,2000.0,
상인3동-044,1,대구광역시 달서구 월곡로26길 37,대구광역시 달서구 상인동 1583-7,35.80870683,128.5505912,2000.0,
상인3동-045,1,,대구광역시 달서구 상인동 1332-229,35.80873504,128.5503369,2000.0,
상인3동-046,1,대구광역시 달서구 월곡로26길 17,대구광역시 달서구 상인동 1585-4,35.80869383,128.5494957,2000.0,
상인3동-047,1,,대구광역시 달서구 상인동 1201-1,35.80910054,128.549255,2000.0,
상인3동-048,1,대구광역시 달서구 월곡로26길 17-13,대구광역시 달서구 상인동 1206-4,35.80918003,128.5496097,2000.0,
상인3동-049,1,대구광역시 달서구 월곡로26길 17-31,대구광역시 달서구 상인동 1208,35.80908934,128.5497308,2000.0,
상인3동-050,1,대구광역시 달서구 월곡로28길 27,대구광역시 달서구 상인동 1572-8,35.81014554,128.5474033,2000.0,
상인3동-051,1,대구광역시 달서구 월곡로26길 15-3,대구광역시 달서구 상인동 1201,35.8087945,128.5491644,2000.0,
상인3동-052,1,대구광역시 달서구 월곡로26길 3,대구광역시 달서구 상인동 1197-2,35.80890539,128.5485676,2000.0,
상인3동-053,1,대구광역시 달서구 월곡로 132-5,대구광역시 달서구 상인동 1183-1,35.8091493,128.5484476,2000.0,
상인3동-054,1,대구광역시 달서구 월곡로 132-11,대구광역시 달서구 상인동 1195,35.80937311,128.5487811,2000.0,
상인3동-055,1,대구광역시 달서구 월곡로20길 15,대구광역시 달서구 상인동 1588,35.80623589,128.5508728,2000.0,
상인3동-056,1,대구광역시 달서구 월곡로20길 17,대구광역시 달서구 상인동 1589-1,35.80612544,128.5514006,2000.0,
상인3동-057,1,대구광역시 달서구 월곡로20길 15-6,대구광역시 달서구 상인동 1589-3,35.80632383,128.5513492,2000.0,
상인3동-058,1,대구광역시 달서구 월곡로20길 15-16,대구광역시 달서구 상인동 1589-7,35.80672045,128.5513409,2000.0,
상인3동-059,1,,대구광역시 달서구 상인동 1589,35.80698102,128.5515198,2000.0,
상인3동-060,1,,대구광역시 달서구 상인동 1589,35.80698102,128.5515198,2000.0,
상인3동-061,1,,대구광역시 달서구 상인동 1589,35.80698102,128.5515198,2000.0,
상인3동-062,1,,대구광역시 달서구 상인동 1590,35.80668211,128.5518386,2000.0,
상인3동-063,1,대구광역시 달서구 월곡로20길 25-11,대구광역시 달서구 상인동 1589-12,35.8065211,128.5515719,2000.0,
상인3동-064,1,대구광역시 달서구 월곡로20길 25-7,대구광역시 달서구 상인동 1589-10,35.80632286,128.5515595,2000.0,
상인3동-065,1,대구광역시 달서구 월곡로20길 23,대구광역시 달서구 상인동 1589-8,35.80612432,128.5516134,2000.0,
상인3동-066,1,대구광역시 달서구 월곡로20길 27,대구광역시 달서구 상인동 1590-5,35.80607803,128.5518786,2000.0,
상인3동-067,1,대구광역시 달서구 월곡로20길 31,대구광역시 달서구 상인동 1590-6,35.80607727,128.5520446,2000.0,
상인3동-068,1,대구광역시 달서구 월곡로20길 35,대구광역시 달서구 상인동 1590-12,35.80616679,128.552178,2000.0,
상인3동-069,1,대구광역시 달서구 월곡로20길 43,대구광역시 달서구 상인동 1590-9,35.80641085,128.5520248,2000.0,
상인3동-070,1,대구광역시 달서구 월곡로20길 47,대구광역시 달서구 상인동 1590-10,35.80651015,128.5519923,2000.0,
상인3동-071,1,대구광역시 달서구 상화로 374,대구광역시 달서구 상인동 1592-1,35.80748821,128.5548981,2000.0,
상인3동-072,1,대구광역시 달서구 상화로 372,대구광역시 달서구 상인동 1592-2,35.8074352,128.5546654,2000.0,
상인3동-073,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-074,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-075,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-076,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-077,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-078,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-079,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-080,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-081,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-082,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-083,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-084,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-085,1,,대구광역시 달서구 상인동 1593-1,35.80722524,128.5552393,2000.0,
상인3동-086,1,,대구광역시 달서구 상인동 1215,35.80892543,128.5500948,2000.0,
상인3동-086-1,1,대구광역시 달서구 월곡로26길 23,대구광역시 달서구 상인동 1585-3,35.80871049,128.5497945,2000.0,
상인3동-087,1,대구광역시 달서구 월곡로26안길 17-11,대구광역시 달서구 상인동 1207,35.80926935,128.5497873,2000.0,
상인3동-088,1,대구광역시 달서구 월곡로26길 15-14,대구광역시 달서구 상인동 1202-1,35.80882042,128.549408,2000.0,
상인3동-089,1,,대구광역시 달서구 상인동 1203,35.80902894,128.5491439,2000.0,
상인3동-090,1,대구광역시 달서구 상인로9안길 46,대구광역시 달서구 상인동 1204,35.80932698,128.5490132,2000.0,
상인3동-091,1,,대구광역시 달서구 상인동 1185,35.80940283,128.5481948,2000.0,
상인3동-092,1,대구광역시 달서구 상인로9안길 16,대구광역시 달서구 상인동 1192-1,35.81009709,128.5481443,2000.0,
상인3동-093,1,대구광역시 달서구 월곡로26안길 5-3,대구광역시 달서구 상인동 1583-8,35.80885109,128.5505811,2000.0,
상인3동-094,1,대구광역시 달서구 상인서로 19,대구광역시 달서구 상인동 1555-2,35.81256785,128.5459261,2000.0,
상인3동-095,1,대구광역시 달서구 상화북로 180,대구광역시 달서구 상인동 1555-1,35.812497,128.5456489,2000.0,
상인3동-096,1,대구광역시 달서구 상인로9안길 6,대구광역시 달서구 상인동 1570-2,35.81054146,128.5475498,2000.0,
상인3동-097,1,,대구광역시 달서구 상인동 1569,35.8104851,128.5480474,2000.0,
상인3동-098,1,대구광역시 달서구 상인로9안길 20,대구광역시 달서구 상인동 1192-15,35.8100781,128.5483544,2000.0,
상인3동-099,1,,대구광역시 달서구 상인동 1554-1,35.81236553,128.5468099,2000.0,
상인3동-100,1,대구광역시 달서구 월곡로26안길 52,대구광역시 달서구 상인동 1578,35.8105686,128.5494975,2000.0,
상인3동-101,1,대구광역시 달서구 상화로 420,대구광역시 달서구 상인동 1593-6,35.80724093,128.5596211,2000.0,
상인3동-102,1,대구광역시 달서구 상화로 406,대구광역시 달서구 상인동 1593,35.80789636,128.5582315,2000.0,
상인3동-103,1,대구광역시 달서구 상인로 74,대구광역시 달서구 상인동 1550-5,35.81399852,128.5484368,2000.0,
상인3동-104,1,,대구광역시 달서구 상인동 1554,35.81256492,128.5465678,2000.0,
상인3동-105,1,,대구광역시 달서구 상인동 1554,35.81256492,128.5465678,2000.0,
상인3동-106,1,대구광역시 달서구 상인서로 18-24,대구광역시 달서구 상인동 1553-5,35.8128699,128.5468909,2000.0,
상인3동-107,1,대구광역시 달서구 상인서로 18-22,대구광역시 달서구 상인동 1553-6,35.81274327,128.5469896,2000.0,
상인3동-108,1,대구광역시 달서구 상인서로 18-18,대구광역시 달서구 상인동 1553-8,35.81250787,128.5472203,2000.0,
상인3동-109,1,대구광역시 달서구 상인서로 8-5,대구광역시 달서구 상인동 1554-2,35.81225606,128.5470969,2000.0,
상인3동-110,1,대구광역시 달서구 상인서로 8-5,대구광역시 달서구 상인동 1554-2,35.81225606,128.5470969,2000.0,
상인3동-112,1,대구광역시 달서구 상화북로 196-14,대구광역시 달서구 상인동 1553-4,35.81252438,128.5475524,2000.0,
상인3동-113,1,대구광역시 달서구 상인로 74-23,대구광역시 달서구 상인동 1547-9,35.81478807,128.5492279,2000.0,
상인3동-114,1,대구광역시 달서구 상인로9안길 3,대구광역시 달서구 상인동 1569-4,35.81065782,128.5477277,2000.0,
상인3동-115,1,대구광역시 달서구 월곡로20길 23,대구광역시 달서구 상인동 1589-8,35.80612432,128.5516134,2000.0,
상인3동-116,1,대구광역시 달서구 월곡로20길 15,대구광역시 달서구 상인동 1589-1,35.80612544,128.5507007,2000.0,
상인3동-117,1,대구광역시 달서구 월곡로20길 15,대구광역시 달서구 상인동 1588,35.80623589,128.5508728,2000.0,
상인3동-118,1,,대구광역시 달서구 상인동 1568-13,35.81052632,128.5488886,2000.0,
상인3동-120,1,,대구광역시 달서구 상인동 1559,35.81277938,128.5489485,2000.0,
상인3동-121,1,,대구광역시 달서구 상인동 1562-1,35.81034802,128.5504255,2000.0,
상인3동-122,1,대구광역시 달서구 상인로 68-9,대구광역시 달서구 상인동 1550,35.81377942,128.5490439,2000.0,
상인3동-123,1,,대구광역시 달서구 상인동 1549,35.81431048,128.5492025,2000.0,
상인3동-124,1,,대구광역시 달서구 상인동 1549,35.81431048,128.5492025,2000.0,
상인3동-125,1,대구광역시 달서구 상인로 74-14,대구광역시 달서구 상인동 1550-4,35.81382545,128.5488339,2000.0,
상인3동-126,1,대구광역시 달서구 월곡로28길 21,대구광역시 달서구 상인동 1175-1,35.810027,128.5477012,2000.0,
상인3동-127,1,대구광역시 달서구 월곡로28길 10-8,대구광역시 달서구 상인동 1218-13,35.80976963,128.5487949,2000.0,
상인3동-128,1,대구광역시 달서구 월곡로28길 10-5,대구광역시 달서구 상인동 1218-4,35.80987956,128.5484084,2000.0,
상인3동-129,1,대구광역시 달서구 상화로 420,대구광역시 달서구 상인동 1593-6,35.80724093,128.5596211,2000.0,
상인3동-131,1,대구광역시 달서구 월곡로26길 11,대구광역시 달서구 상인동 1200,35.80890352,128.548977,2000.0,
송현1동-035,1,대구광역시 달서구 앞산순환로55길 68,대구광역시 달서구 송현동 1995-3,35.82904549,128.555458,2000.0,
송현1동-036,1,대구광역시 달서구 앞산순환로55길71,대구광역시 달서구 송현동 1984,35.82882226,128.5550027,2000.0,
송현1동-037,1,대구광역시 달서구 월배로80길 71-20,대구광역시 달서구 송현동 1984-1,35.82862474,128.5548353,2000.0,
송현1동-038,1,대구광역시 달서구 월배로80길 71-10,대구광역시 달서구 송현동 1984-3,35.8281489,128.5544335,2000.0,
송현1동-039,1,대구광역시 달서구 월배로80길 73,대구광역시 달서구 송현동 1984-4,35.82793335,128.554266,2000.0,
송현1동-040,1,대구광역시 달서구 중흥로10길 48,대구광역시 달서구 송현동 1984-7,35.82844295,128.5551661,2000.0,
송현1동-045,1,대구광역시 달서구 송현로4길 38,대구광역시 달서구 송현동 1956-16,35.8227488,128.5507659,2000.0,
송현1동-046,1,대구광역시 달서구 앞산순환로55길 51,대구광역시 달서구 송현동 1985-39,35.82831333,128.5559067,2000.0,
송현1동-047,1,대구광역시 달서구 월배로80길 95-17,대구광역시 달서구 송현동 1985-28,35.82789131,128.5555606,2000.0,
송현1동-048,1,대구광역시 달서구 월배로80길 95-13,대구광역시 달서구 송현동 1985-27,35.82781055,128.5554826,2000.0,
송현1동-049,1,대구광역시 달서구 월배로80길 95-7,대구광역시 달서구 송현동 1985-46,35.82763106,128.5553153,2000.0,
송현1동-050,1,대구광역시 달서구 월배로80길 93,대구광역시 달서구 송현동 1985-47,35.82744245,128.5551701,2000.0,
송현1동-051,1,대구광역시 달서구 월배로80길 101,대구광역시 달서구 송현동 1986-16,35.82717027,128.5555556,2000.0,
송현1동-052,1,대구광역시 달서구 월배로80길 105,대구광역시 달서구 송현동 1986-7,35.82714241,128.5557325,2000.0,
송현1동-053,1,대구광역시 달서구 중흥로12길 48,대구광역시 달서구 송현동 1986-40,35.82772589,128.5562457,2000.0,
송현1동-054,1,대구광역시 달서구 중흥로12길 40,대구광역시 달서구 송현동 1986-19,35.82797743,128.5564245,2000.0,
송현1동-055,1,대구광역시 달서구 중흥로12길 53,대구광역시 달서구 송현동 1988,35.82749145,128.5562662,2000.0,
송현1동-056,1,대구광역시 달서구 중흥로12길 47-8,대구광역시 달서구 송현동 1988-14,35.82746359,128.5564431,2000.0,
송현1동-057,1,대구광역시 달서구 중흥로12길 47-12,대구광역시 달서구 송현동 1988-3,35.82730857,128.5568294,2000.0,
송현1동-058,1,대구광역시 달서구 중흥로12길 47-14,대구광역시 달서구 송현동 1988-6,35.82724496,128.5569396,2000.0,
송현1동-059,1,대구광역시 달서구 중흥로12길 57-9,대구광역시 달서구 송현동 1988-9,35.82706635,128.5565842,2000.0,
송현1동-060,1,,대구광역시 달서구 송현동 1988-18,35.82729275,128.5563533,2000.0,
송현1동-061,1,대구광역시 달서구 월배로80길 113,대구광역시 달서구 송현동 1987-1,35.82688835,128.556096,2000.0,
송현1동-062,1,대구광역시 달서구 중흥로16길 65,대구광역시 달서구 송현동 1990,35.82658062,128.5563705,2000.0,
송현1동-063,1,대구광역시 달서구 월배로80길 123,대구광역시 달서구 송현동 1990-29,35.82647164,128.5565468,2000.0,
송현1동-064,1,대구광역시 달서구 중흥로9길 21,대구광역시 달서구 송현동 240-33,35.8308647,128.5577176,2000.0,
송현1동-065,1,대구광역시 달서구 중흥로8길 119,대구광역시 달서구 송현동 1974-2,35.82641965,128.5521969,2000.0,
송현1동-066,1,대구광역시 달서구 중흥로16길 41,대구광역시 달서구 송현동 1990-15,35.82704452,128.557403,2000.0,
송현1동-067,1,대구광역시 달서구 중흥로16길 47,대구광역시 달서구 송현동 1990-14,35.82700002,128.557281,2000.0,
송현1동-068,1,대구광역시 달서구 중흥로16길 57,대구광역시 달서구 송현동 1990-3,35.82674075,128.5568254,2000.0,
송현1동-069,1,대구광역시 달서구 중흥로16길 76,대구광역시 달서구 송현동 1978-19,35.82654729,128.5557837,2000.0,
송현1동-070,1,대구광역시 달서구 중흥로16길 86,대구광역시 달서구 송현동 1978-17,35.82632443,128.5552509,2000.0,
송현1동-071,1,대구광역시 달서구 앞산순환로51길 7,대구광역시 달서구 송현동 1976-33,35.82604589,128.5550608,2000.0,
송현1동-072,1,대구광역시 달서구 앞산순환로51길 19,대구광역시 달서구 송현동 1976-22,35.82632735,128.5546414,2000.0,
송현1동-073,1,대구광역시 달서구 월배로80길 96-11,대구광역시 달서구 송현동 380-2,35.82659559,128.5550868,2000.0,
송현1동-074,1,,대구광역시 달서구 송현동 380-2,35.82659559,128.5550868,2000.0,
송현1동-075,1,대구광역시 달서구 월배로80길 96-4,대구광역시 달서구 송현동 374-3,35.82697449,128.5550119,2000.0,
송현1동-076,1,대구광역시 달서구 앞산순환로51길 28-10,대구광역시 달서구 송현동 375,35.82697546,128.5548016,2000.0,
송현1동-077,1,대구광역시 달서구 앞산순환로51길 30,대구광역시 달서구 송현동 1978-1,35.82675224,128.5543463,2000.0,
송현1동-078,1,대구광역시 달서구 앞산순환로51길 27,대구광역시 달서구 송현동 1976-26,35.82652717,128.5542894,2000.0,
송현1동-079,1,대구광역시 달서구 앞산순환로51길 33,대구광역시 달서구 송현동 1976-15,35.82669969,128.5540139,2000.0,
송현1동-080,1,대구광역시 달서구 앞산순환로51길 40,대구광역시 달서구 송현동 429,35.8270068,128.5538722,2000.0,
송현1동-081,1,대구광역시 달서구 중흥로10길 86,대구광역시 달서구 송현동 418-5,35.8270512,128.5540164,2000.0,
